# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
xkr4	Seizures	MESH:D012640	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	3.29		10087439|10448828|10456426|10698845|10701024|10728915|10731063|10860128|10874349|11044598|11051132|11147932|11205735|11558571|11737171|11738929|12199737|12352283|12432978|12791341|12838456|14520163|14636342|14704468|14704477|14763951|15028050|1511512|15349008|15475178|15528922|1563341|15680200|15701769|1570902|15794187|15919102|1597341|16169023|16269628|16876388|16882111|17075842|17168987|17412645|17414255|17507170|17978042|18446695|18455366|18459937|18572280|18678985|1893924|1922389|19716464|19830722|19918026|20160237|20473075|20599908|21175036|21341546|22107891|24964948|2498296|2507307|25453207|26216692|26348896|2831068|2858698|2905779|2978064|3137016|3145514|3607518|3919914|3930661|6401849|6419536|6426961|6428923|6442397|6769734|6807671|7649133|779804|7870991|8058587|8097722|8099687|8149357|8243363|8308706|8480078|8645877|8704069|8828922|9028861|9243242|9662735|9825083|9840351
xkr4	Seizures, Febrile	MESH:D003294	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	3.37		6796420|6802077
xkr4	Serositis	MESH:D012700	XKR4	114786	Pathology (process)	Pathology (process)		Propylthiouracil	4.42		9219172
xkr4	Sexual and Gender Disorders	MESH:D019968	XKR4	114786	Mental disorder	Mental disorder		Ethinyl Estradiol	4.74		19864446
xkr4	Sexual Dysfunctions, Psychological	MESH:D020018	XKR4	114786	Mental disorder	Mental disorder		fullerene C60	13.02		21163323
xkr4	Sexual Dysfunctions, Psychological	MESH:D020018	XKR4	114786	Mental disorder	Mental disorder		Propylthiouracil	13.02		18661784|19340585
xkr4	Sexual Dysfunctions, Psychological	MESH:D020018	XKR4	114786	Mental disorder	Mental disorder		Valproic Acid	13.02		12352283|15323605
xkr4	Shock, Hemorrhagic	MESH:D012771	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	3.19		8679806
xkr4	Sialorrhea	MESH:D012798	XKR4	114786	Mouth disease	Mouth disease		Valproic Acid	2.76		20204907|9097225
xkr4	Signs and Symptoms, Digestive	MESH:D012817	XKR4	114786	Signs and symptoms	Signs and symptoms		Valproic Acid	3.21		3142761
xkr4	Sinus Thrombosis, Intracranial	MESH:D012851	XKR4	114786	Cardiovascular disease|Nervous system disease	Cardiovascular disease|Nervous system disease		Ethinyl Estradiol	9.11		20500972
xkr4	Sinus Thrombosis, Intracranial	MESH:D012851	XKR4	114786	Cardiovascular disease|Nervous system disease	Cardiovascular disease|Nervous system disease		Tretinoin	9.11		18832917
xkr4	Skin Abnormalities	MESH:D012868	XKR4	114786	Congenital abnormality|Skin disease	Congenital abnormality|Skin disease		Arsenic	16.05		17470448|23942117
xkr4	Skin Abnormalities	MESH:D012868	XKR4	114786	Congenital abnormality|Skin disease	Congenital abnormality|Skin disease		Tretinoin	16.05		1708081
xkr4	Skin Abnormalities	MESH:D012868	XKR4	114786	Congenital abnormality|Skin disease	Congenital abnormality|Skin disease		Valproic Acid	16.05		11223853
xkr4	Skin Diseases	MESH:D012871	XKR4	114786	Skin disease	Skin disease		Arsenic	9.92		11125683|15952646|16217243|16353154|16507454|16624965|16702368|16755266|16759981|16860454|17050553|17185274|17284320|17301251|17366768|17374727|17395836|17453740|17548696|17938729|18288317|18709164|19270796|19371619|19834688|20064784|21098630|21178101|21576319|21776214|23060367|23872714|23967108|24473091|25759212|6392382
xkr4	Skin Diseases	MESH:D012871	XKR4	114786	Skin disease	Skin disease		Tretinoin	9.92		16463616|2404514
xkr4	Skin Diseases	MESH:D012871	XKR4	114786	Skin disease	Skin disease		Valproic Acid	9.92		18042239|24964948
xkr4	Skin Neoplasms	MESH:D012878	XKR4	114786	Cancer|Skin disease	Cancer|Skin disease		Arsenic	6.02		11836136|12661181|15504454|16251483|17029826|17050553|17195561|17316729|17567589|17976673|19059425|19538983|21098630|21473382|22011395|22387748|22476201|22843710|23100159|26295053|28125038
xkr4	Skin Neoplasms	MESH:D012878	XKR4	114786	Cancer|Skin disease	Cancer|Skin disease		Tretinoin	6.02		16467112|8616088
xkr4	Skin Ulcer	MESH:D012883	XKR4	114786	Skin disease	Skin disease		Arsenic	15.60		18709164|19440430|21357384|28069514
xkr4	Skin Ulcer	MESH:D012883	XKR4	114786	Skin disease	Skin disease		Ethinyl Estradiol	15.60		9169341
xkr4	Skin Ulcer	MESH:D012883	XKR4	114786	Skin disease	Skin disease		Propylthiouracil	15.60		9893462
xkr4	Sleep Initiation and Maintenance Disorders	MESH:D007319	XKR4	114786	Mental disorder|Nervous system disease	Mental disorder|Nervous system disease		Ethinyl Estradiol	6.30		9169341|9628521
xkr4	Sleep Initiation and Maintenance Disorders	MESH:D007319	XKR4	114786	Mental disorder|Nervous system disease	Mental disorder|Nervous system disease		Valproic Acid	6.30		19836623|6772435
xkr4	Sleep Wake Disorders	MESH:D012893	XKR4	114786	Mental disorder|Nervous system disease|Signs and symptoms	Mental disorder|Nervous system disease|Signs and symptoms		Valproic Acid	2.35		6804224
xkr4	Small Cell Lung Carcinoma	MESH:D055752	XKR4	114786	Cancer|Respiratory tract disease	Cancer|Respiratory tract disease		Arsenic	3.14		20049123
xkr4	Sneezing	MESH:D012912	XKR4	114786	Signs and symptoms	Signs and symptoms		Vehicle Emissions	3.37		16912084
xkr4	Somatosensory Disorders	MESH:D020886	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		bisphenol A	2.99		22194820
xkr4	Spasms, Infantile	MESH:D013036	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	3.23		1491708
xkr4	Speech Disorders	MESH:D013064	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.75		16190799|2492459|7512516|7782488
xkr4	Spermatocele	MESH:D013088	XKR4	114786	Pathology (anatomical condition)|Urogenital disease (male)	Pathology (anatomical condition)|Urogenital disease (male)		Ethinyl Estradiol	4.19		16709447
xkr4	Spina Bifida Cystica	MESH:D016137	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Tretinoin	11.52		1440416|2190788
xkr4	Spina Bifida Cystica	MESH:D016137	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Valproic Acid	11.52		1283633|1377411|1440416|1574165|22051200|8558327
xkr4	Spina Bifida Occulta	MESH:D016136	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Valproic Acid	4.40		11339465|1377411|15208813|8558327
xkr4	Spinal Cord Diseases	MESH:D013118	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	2.75		11698905
xkr4	Spinal Dysraphism	MESH:D016135	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Tretinoin	8.79		17962954|3902948|6385329
xkr4	Spinal Dysraphism	MESH:D016135	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Valproic Acid	8.79		12237071|15901671|19490988|2443614|2492459|2500206|2564127|2872511|6127554|6147468|6150384|6412342|8935868
xkr4	Splenic Infarction	MESH:D013159	XKR4	114786	Cardiovascular disease|Lymphatic disease	Cardiovascular disease|Lymphatic disease		Tretinoin	4.24		12952241
xkr4	Splenomegaly	MESH:D013163	XKR4	114786	Pathology (anatomical condition)	Pathology (anatomical condition)		Cadmium Chloride	7.53		15304303|17657459
xkr4	Splenomegaly	MESH:D013163	XKR4	114786	Pathology (anatomical condition)	Pathology (anatomical condition)		Propylthiouracil	7.53		6892530
xkr4	Starvation	MESH:D013217	XKR4	114786	Nutrition disorder	Nutrition disorder		Atrazine	4.13		28542405
xkr4	Stevens-Johnson Syndrome	MESH:D013262	XKR4	114786	Immune system disease|Mouth disease|Skin disease	Immune system disease|Mouth disease|Skin disease		Propylthiouracil	5.34		11014318
xkr4	Stevens-Johnson Syndrome	MESH:D013262	XKR4	114786	Immune system disease|Mouth disease|Skin disease	Immune system disease|Mouth disease|Skin disease		Valproic Acid	5.34		11205551|25811541
xkr4	Stomach Neoplasms	MESH:D013274	XKR4	114786	Cancer|Digestive system disease	Cancer|Digestive system disease		Tretinoin	2.15		17261132
xkr4	Stomatitis	MESH:D013280	XKR4	114786	Mouth disease	Mouth disease		Tretinoin	3.14		9234591
xkr4	Strabismus	MESH:D013285	XKR4	114786	Eye disease|Nervous system disease	Eye disease|Nervous system disease		Valproic Acid	3.51		11986102|6439041
xkr4	Stroke	MESH:D020521	XKR4	114786	Cardiovascular disease|Nervous system disease	Cardiovascular disease|Nervous system disease		Ethinyl Estradiol	2.49		2086334|7388443
xkr4	Stupor	MESH:D053608	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.72		10726594|115681|15016014|1906442|19520277|2234190|3106853|3107333|3934575|3934722|6420866|6792680|6798668|6806087|6819249|7532570|7993403
xkr4	Stuttering	MESH:D013342	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	3.40		11823281|15701074|19068016
xkr4	Substance-Related Disorders	MESH:D019966	XKR4	114786	Mental disorder|Substance-related disorder	Mental disorder|Substance-related disorder	marker/mechanism				20098672
xkr4	Substance-Related Disorders	MESH:D019966	XKR4	114786	Mental disorder|Substance-related disorder	Mental disorder|Substance-related disorder		bisphenol A	5.45		16045194|16684133
xkr4	Substance-Related Disorders	MESH:D019966	XKR4	114786	Mental disorder|Substance-related disorder	Mental disorder|Substance-related disorder		Valproic Acid	5.45		15904719
xkr4	Substance Withdrawal Syndrome	MESH:D013375	XKR4	114786	Mental disorder|Substance-related disorder	Mental disorder|Substance-related disorder		Ethinyl Estradiol	4.73		7010171
xkr4	Substance Withdrawal Syndrome	MESH:D013375	XKR4	114786	Mental disorder|Substance-related disorder	Mental disorder|Substance-related disorder		Valproic Acid	4.73		11952768|1369509|9579909
xkr4	Superior Vena Cava Syndrome	MESH:D013479	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Propylthiouracil	4.25		7471870
xkr4	Syncope	MESH:D013575	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Tretinoin	6.73		10609785
xkr4	Syncope	MESH:D013575	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	6.73		12057805
xkr4	Syndrome	MESH:D013577	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	3.65		6439041
xkr4	Synovitis	MESH:D013585	XKR4	114786	Musculoskeletal disease	Musculoskeletal disease		Propylthiouracil	9.89		6850193
xkr4	Synovitis	MESH:D013585	XKR4	114786	Musculoskeletal disease	Musculoskeletal disease		Tretinoin	9.89		20009973
xkr4	Syphilis	MESH:D013587	XKR4	114786	Bacterial infection or mycosis|Urogenital disease (female)|Urogenital disease (male)	Bacterial infection or mycosis|Urogenital disease (female)|Urogenital disease (male)		Arsenic	4.73		20284337
xkr4	Systemic carnitine deficiency	MESH:C536778	XKR4	114786	Cardiovascular disease|Musculoskeletal disease|Nervous system disease|Pathology (process)	Cardiovascular disease|Musculoskeletal disease|Nervous system disease|Pathology (process)		Valproic Acid	4.20		2858698|6819143
xkr4	Systemic Vasculitis	MESH:D056647	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Propylthiouracil	4.07		12549809
xkr4	Tachycardia	MESH:D013610	XKR4	114786	Cardiovascular disease|Pathology (process)	Cardiovascular disease|Pathology (process)		Ethinyl Estradiol	2.13		9169341
xkr4	Tachycardia, Ventricular	MESH:D017180	XKR4	114786	Cardiovascular disease|Pathology (process)	Cardiovascular disease|Pathology (process)		Tretinoin	2.44		8606532
xkr4	Taste Disorders	MESH:D013651	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Ethinyl Estradiol	3.09		19443681
xkr4	Tension-Type Headache	MESH:D018781	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	3.71		18231713|7954747
xkr4	Teratogenesis	MESH:D064793	XKR4	114786	Pathology (process)	Pathology (process)		bisphenol A	15.02		29016128
xkr4	Teratogenesis	MESH:D064793	XKR4	114786	Pathology (process)	Pathology (process)		Tretinoin	15.02		22898132
xkr4	Teratogenesis	MESH:D064793	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	15.02		22898132
xkr4	Testicular Diseases	MESH:D013733	XKR4	114786	Endocrine system disease|Urogenital disease (male)	Endocrine system disease|Urogenital disease (male)		bisphenol A	6.79		19193734|23359474|27539358
xkr4	Testicular Diseases	MESH:D013733	XKR4	114786	Endocrine system disease|Urogenital disease (male)	Endocrine system disease|Urogenital disease (male)		Cadmium Chloride	6.79		11578143|17785681|19150641|21819444|23038000|24492640|25981801|28457857|8207755
xkr4	Tetany	MESH:D013746	XKR4	114786	Metabolic disease|Nervous system disease|Signs and symptoms	Metabolic disease|Nervous system disease|Signs and symptoms		Ethinyl Estradiol	3.50		820624
xkr4	Thromboangiitis Obliterans	MESH:D013919	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	4.28		7034891
xkr4	Thrombocytopenia	MESH:D013921	XKR4	114786	Blood disease	Blood disease		Propylthiouracil	5.48		566489
xkr4	Thrombocytopenia	MESH:D013921	XKR4	114786	Blood disease	Blood disease		Valproic Acid	5.48		10698845|3107456|6107726|8033931|9108818|9855327
xkr4	Thromboembolism	MESH:D013923	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	7.23		1182631|2086334|5677208
xkr4	Thromboembolism	MESH:D013923	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Tretinoin	7.23		1637880|1730098|8035603|8652924|9118606
xkr4	Thrombophilia	MESH:D019851	XKR4	114786	Blood disease	Blood disease		Ethinyl Estradiol	3.50		11994571
xkr4	Thrombophlebitis	MESH:D013924	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	3.00		7750278
xkr4	Thrombosis	MESH:D013927	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	13.97		15669648|7404306
xkr4	Thrombosis	MESH:D013927	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Propylthiouracil	13.97		6892530
xkr4	Thrombosis	MESH:D013927	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Tretinoin	13.97		10734661|12801854|12954994|16932337|18832917|8100880|9158667
xkr4	Thrombosis	MESH:D013927	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Vehicle Emissions	13.97		21501650
xkr4	Thymus Hyperplasia	MESH:D013952	XKR4	114786	Lymphatic disease	Lymphatic disease		Arsenic	4.38		27289040
xkr4	Thyroid Diseases	MESH:D013959	XKR4	114786	Endocrine system disease	Endocrine system disease		Propylthiouracil	3.22		21800831
xkr4	Thyroid Neoplasms	MESH:D013964	XKR4	114786	Cancer|Endocrine system disease	Cancer|Endocrine system disease		Propylthiouracil	6.97		15710170|19497425
xkr4	Thyroid Neoplasms	MESH:D013964	XKR4	114786	Cancer|Endocrine system disease	Cancer|Endocrine system disease		Tretinoin	6.97		16026305|17045167
xkr4	Thyrotoxicosis	MESH:D013971	XKR4	114786	Endocrine system disease	Endocrine system disease		Propylthiouracil	3.78		1110434|11745832|14530534|5659292
xkr4	Tinnitus	MESH:D014012	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Propylthiouracil	7.55		15760792
xkr4	Tinnitus	MESH:D014012	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Valproic Acid	7.55		11147471|14686762
xkr4	Tongue Neoplasms	MESH:D014062	XKR4	114786	Cancer|Mouth disease	Cancer|Mouth disease		Tretinoin	3.49		16051514
xkr4	Translocation, Genetic	MESH:D014178	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	3.47		17262798
xkr4	Transposition of Great Vessels	MESH:D014188	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Tretinoin	9.99		7729035
xkr4	Transposition of Great Vessels	MESH:D014188	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Valproic Acid	9.99		8211818
xkr4	Tremor	MESH:D014202	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	1.84		10435776|15380868|15602119|15643110|15679514|15981690|17357133|17397449|2501690|3107169|379690|391328|6412157|6426961|6801541|8041383|8101290
xkr4	Tricuspid Atresia	MESH:D018785	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Ethinyl Estradiol	12.52		830309
xkr4	Tricuspid Atresia	MESH:D018785	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Valproic Acid	12.52		8211818
xkr4	Tuberculosis	MESH:D014376	XKR4	114786	Bacterial infection or mycosis	Bacterial infection or mycosis		Tretinoin	3.39		16040207
xkr4	Tuberculosis, Pulmonary	MESH:D014397	XKR4	114786	Bacterial infection or mycosis|Respiratory tract disease	Bacterial infection or mycosis|Respiratory tract disease		Arsenic	3.78		21190988
xkr4	Twins, Conjoined	MESH:D014428	XKR4	114786	Congenital abnormality	Congenital abnormality		Valproic Acid	4.75		1893664
xkr4	Ulcer	MESH:D014456	XKR4	114786	Pathology (process)	Pathology (process)		Propylthiouracil	3.05		1521477|15822032|15879050|19578601
xkr4	Unconsciousness	MESH:D014474	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.73		10227223|15602119|19304858|24964948
xkr4	Unverricht-Lundborg Syndrome	MESH:D020194	XKR4	114786	Genetic disease (inborn)|Nervous system disease	Genetic disease (inborn)|Nervous system disease		Valproic Acid	3.86		3119515
xkr4	Urethral Stricture	MESH:D014525	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		bisphenol A	11.72		15867144
xkr4	Urethral Stricture	MESH:D014525	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Ethinyl Estradiol	11.72		15867144
xkr4	Urinary Bladder Neoplasms	MESH:D001749	XKR4	114786	Cancer|Urogenital disease (female)|Urogenital disease (male)	Cancer|Urogenital disease (female)|Urogenital disease (male)		Arsenic	13.24		11144890|14769642|15868449|15987713|17306315|17875584|17976673|18351295|18640142|19322015|19429237|20179202|21421449|21473387|22306368|22843710
xkr4	Urinary Bladder Neoplasms	MESH:D001749	XKR4	114786	Cancer|Urogenital disease (female)|Urogenital disease (male)	Cancer|Urogenital disease (female)|Urogenital disease (male)		Cadmium Chloride	13.24		20837119|7729958
xkr4	Urinary Bladder Neoplasms	MESH:D001749	XKR4	114786	Cancer|Urogenital disease (female)|Urogenital disease (male)	Cancer|Urogenital disease (female)|Urogenital disease (male)		Ethinyl Estradiol	13.24		8609046
